jahr,monat,bundesstaat,magnitude,streckenlaenge,breite,verletzte,todesopfer
1973,3,KS,2,23.5,440,1,0
1973,3,TX,0,1.5,10,0,0
1973,3,AR,2,11.5,67,0,0
1973,3,MS,2,19.9,220,0,0
1973,3,TX,1,0.3,10,2,0
1973,3,TX,1,0.1,10,0,0
1973,3,TX,1,0.3,50,0,0
1973,3,TX,1,0.1,20,0,0
1973,3,TX,2,0.1,10,1,0
1973,3,TX,2,1.5,100,1,0
1973,3,TX,2,0.5,150,0,0
1973,3,TX,2,0.3,70,7,1
1973,3,TX,3,7.8,250,40,0
1973,3,TX,3,6.8,100,3,0
1973,3,TX,4,23.3,150,77,6
1973,3,MS,2,12.9,250,1,0
1973,3,WI,1,0.5,50,0,0
1973,3,WI,1,2.0,50,0,0
1973,3,KS,0,4.6,33,0,0
1973,3,KS,1,0.1,10,0,0
1973,3,KS,2,2.3,40,0,0
1973,3,KS,2,10.2,220,0,0
1973,3,KS,2,1.0,50,0,0
1973,3,KS,2,17.2,220,0,0
1973,3,MO,1,6.1,50,0,0
1973,3,MO,1,0.1,50,1,0
1973,3,MO,2,2.5,300,4,0
1973,3,MO,2,2.0,50,0,0
1973,3,OK,0,0.5,33,0,0
1973,3,OK,1,6.6,33,0,0
1973,3,OK,2,4.5,100,0,0
1973,3,OK,2,0.1,10,5,0
1973,3,OK,2,51.6,250,1,0
1973,3,TX,1,9.8,10,0,0
1973,3,TN,2,0.1,100,3,1
1973,3,AL,1,1.0,100,0,0
1973,3,AL,1,1.0,10,0,0
1973,3,AL,2,9.7,77,0,0
1973,3,AL,2,4.5,100,0,0
1973,3,AL,2,9.5,10,0,0
1973,3,AL,2,4.3,10,5,0
1973,3,GA,1,1.0,100,0,0
1973,3,GA,1,20.0,100,0,0
1973,3,GA,2,7.6,100,1,0
1973,3,GA,2,2.0,300,5,0
1973,3,FL,1,1.0,50,0,0
1973,3,FL,1,0.5,50,0,0
1973,3,FL,1,0.3,20,0,0
1973,3,FL,2,0.3,20,1,0
1973,3,FL,2,0.3,20,0,0
1973,3,TX,0,0.1,33,0,0
1973,3,TX,0,0.1,10,0,0
1973,3,TX,0,0.1,10,0,0
1973,3,TX,0,0.1,10,0,0
1973,3,TX,1,9.1,77,0,0
1973,3,TX,1,0.5,100,0,0
1973,3,TX,1,1.0,70,0,0
1973,3,TX,2,24.7,300,0,0
1973,3,TX,2,2.0,50,0,0
1973,3,TX,2,3.3,300,0,0
1973,3,LA,1,7.4,50,0,0
1973,3,LA,1,1.0,50,0,0
1973,3,OK,0,0.5,17,0,0
1973,3,TX,0,0.1,10,0,0
1973,3,OK,1,28.0,33,0,0
1973,3,TX,1,0.3,100,0,0
1973,3,GA,2,72.4,500,100,2
1973,3,IL,0,0.1,10,0,0
1973,3,IL,1,0.1,10,0,0
1973,3,IL,1,0.1,10,0,0
1973,3,IL,2,0.1,10,0,0
1973,3,MO,0,0.1,10,0,0
1973,3,SC,2,12.4,100,0,0
1973,3,SC,4,22.6,200,30,7
1973,4,MD,1,0.5,20,0,0
1973,4,MI,1,0.1,67,0,0
1973,4,VA,3,9.8,100,37,0
1973,4,TX,1,2.0,17,0,0
1973,4,TX,1,1.0,20,0,0
1973,4,FL,1,0.2,20,0,0
1973,4,FL,1,0.2,20,0,0
1973,4,FL,1,0.2,20,0,0
1973,4,FL,2,39.0,67,4,0
1973,4,FL,0,0.2,20,0,0
1973,4,FL,0,0.2,20,0,0
1973,4,MS,2,0.1,10,0,0
1973,4,MS,2,0.1,10,0,0
1973,4,SC,1,2.0,100,0,0
1973,4,FL,0,0.2,20,0,0
1973,4,KS,2,9.6,333,0,0
1973,4,TX,1,1.0,17,0,0
1973,4,TX,2,90.1,150,0,0
1973,4,NE,1,0.1,10,0,0
1973,4,NE,1,38.5,10,0,0
1973,4,OK,1,0.2,50,0,0
1973,4,TX,0,0.1,10,0,0
1973,4,TX,1,22.4,200,0,0
1973,4,TX,3,3.8,200,3,0
1973,4,TX,3,7.6,200,26,2
1973,4,TX,4,23.3,440,12,5
1973,4,LA,1,1.0,220,0,0
1973,4,LA,1,0.3,50,0,0
1973,4,LA,3,0.5,10,1,0
1973,4,LA,3,0.5,10,0,0
1973,4,TX,0,0.1,10,0,0
1973,4,AL,2,1.0,100,14,0
1973,4,NM,1,0.1,10,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,2,1.0,100,0,0
1973,4,AR,2,0.1,10,0,0
1973,4,AR,3,1.0,500,18,0
1973,4,IA,1,1.0,50,0,0
1973,4,IA,1,1.0,300,0,0
1973,4,IA,1,2.7,300,0,0
1973,4,IA,1,1.0,200,0,0
1973,4,IA,2,2.0,400,0,0
1973,4,IL,2,0.1,10,0,0
1973,4,KS,2,4.6,100,0,0
1973,4,KS,2,0.2,100,0,0
1973,4,KY,1,0.1,10,0,0
1973,4,KY,2,35.4,10,0,0
1973,4,KY,2,9.1,10,0,0
1973,4,KY,2,0.5,10,0,0
1973,4,MO,2,2.5,10,0,0
1973,4,MO,2,5.9,50,0,0
1973,4,MO,2,1.0,50,0,0
1973,4,MO,4,10.0,880,5,0
1973,4,ND,0,0.1,10,0,0
1973,4,OK,2,2.0,83,4,0
1973,4,OK,2,16.8,250,2,0
1973,4,SD,1,1.0,10,0,0
1973,4,SD,1,2.0,27,0,0
1973,4,SD,1,6.4,20,0,0
1973,4,SD,2,20.1,200,2,0
1973,4,SD,2,4.9,27,0,0
1973,4,TN,1,1.0,100,0,0
1973,4,TN,1,0.1,100,0,0
1973,4,TN,1,0.1,50,1,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,2,1.5,500,2,0
1973,4,AR,3,7.8,500,19,1
1973,4,AZ,0,0.1,10,0,0
1973,4,IA,0,2.0,150,0,0
1973,4,IA,1,2.0,350,0,0
1973,4,MO,0,5.7,17,0,0
1973,4,MO,1,13.0,17,0,0
1973,4,MO,1,0.1,10,0,0
1973,4,MO,1,9.8,10,0,0
1973,4,MO,2,5.7,17,0,0
1973,4,MO,2,5.0,10,0,0
1973,4,MO,2,2.0,10,0,0
1973,4,MO,2,2.3,50,0,0
1973,4,MO,2,2.0,50,8,0
1973,4,MO,3,1.0,50,0,0
1973,4,MO,3,5.0,50,0,0
1973,4,MO,3,19.4,100,4,0
1973,4,MO,3,10.1,100,0,0
1973,4,MO,3,9.5,440,0,0
1973,4,MO,3,7.8,100,6,0
1973,4,MO,4,3.8,440,3,1
1973,4,OK,3,7.9,100,21,0
1973,4,IA,1,4.1,250,0,0
1973,4,IA,1,1.0,150,0,0
1973,4,IA,2,13.2,10,6,0
1973,4,IL,1,0.2,10,0,0
1973,4,IL,1,11.6,10,0,0
1973,4,IL,1,8.6,60,0,0
1973,4,IL,2,30.2,10,2,0
1973,4,IL,2,0.2,10,0,0
1973,4,MO,2,5.0,100,2,0
1973,4,MO,4,14.6,440,1,0
1973,4,OK,1,0.1,120,0,0
1973,4,OK,1,5.1,40,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,TX,2,0.3,100,0,0
1973,4,TX,2,0.2,50,0,0
1973,4,TX,2,0.2,50,0,0
1973,4,TX,2,0.2,50,0,0
1973,4,TX,1,1.0,333,0,0
1973,4,TX,1,3.0,20,0,0
1973,4,TX,1,3.0,20,0,0
1973,4,TX,2,0.3,100,0,0
1973,4,TX,3,2.5,333,3,0
1973,4,AL,1,4.7,800,0,0
1973,4,AR,0,0.1,10,0,0
1973,4,AR,1,0.1,10,2,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,1,0.1,10,0,0
1973,4,AR,2,0.1,10,3,0
1973,4,AR,2,0.1,10,1,0
1973,4,AR,2,0.5,100,0,0
1973,4,AR,2,0.1,10,0,0
1973,4,MS,2,0.1,10,42,0
1973,4,MS,2,1.5,10,0,0
1973,4,MS,2,1.0,10,0,0
1973,4,TX,1,0.3,50,0,0
1973,4,TX,1,0.3,17,0,0
1973,4,TX,2,2.0,300,8,0
1973,4,FL,1,0.2,20,0,0
1973,4,FL,1,12.1,20,0,0
1973,4,GA,1,0.1,50,0,0
1973,4,TN,1,0.1,10,0,0
1973,4,FL,0,0.2,20,0,0
1973,4,FL,0,0.5,20,0,0
1973,4,FL,1,0.5,33,6,0
1973,4,GA,1,0.1,50,0,0
1973,4,GA,2,0.1,73,0,0
1973,4,LA,3,0.3,70,0,0
1973,4,MO,2,2.0,100,2,0
1973,4,NC,1,1.5,100,0,0
1973,4,TX,2,5.2,100,0,0
1973,4,NC,2,0.5,123,1,1
1973,4,TX,1,0.3,17,0,0
1973,4,KS,0,0.1,100,0,0
1973,4,KS,1,8.2,200,0,0
1973,4,KS,2,0.2,100,0,0
1973,4,NE,0,0.1,10,0,0
1973,4,OK,1,1.0,33,0,0
1973,4,OK,2,13.4,100,6,0
1973,4,OK,2,0.4,67,0,0
1973,4,TX,2,0.5,100,3,0
1973,5,AR,2,3.8,150,4,0
1973,5,KS,1,3.6,400,0,0
1973,5,MO,1,0.5,100,0,0
1973,5,MO,1,1.0,50,0,0
1973,5,MO,1,1.0,20,0,0
1973,5,MO,2,0.5,50,0,0
1973,5,MO,3,3.6,440,20,2
1973,5,OK,0,1.0,150,0,0
1973,5,OK,1,0.1,10,0,0
1973,5,TX,1,0.3,20,0,0
1973,5,ID,1,0.1,10,0,0
1973,5,NE,0,0.1,10,0,0
1973,5,CO,1,0.5,100,0,0
1973,5,CO,1,0.3,50,0,0
1973,5,CO,2,1.0,100,5,0
1973,5,KS,0,0.2,133,0,0
1973,5,KS,0,0.2,133,0,0
1973,5,KS,0,0.2,133,0,0
1973,5,OK,0,5.2,40,0,0
1973,5,OK,1,1.0,50,0,0
1973,5,OK,2,9.1,70,0,0
1973,5,TX,2,1.0,50,0,0
1973,5,TX,2,1.0,100,3,0
1973,5,TX,2,12.0,100,0,0
1973,5,TX,2,0.1,20,0,0
1973,5,TX,2,2.5,150,0,0
1973,5,TX,2,0.5,67,3,0
1973,5,TX,5,10.6,100,0,0
1973,5,AL,1,1.0,400,0,0
1973,5,AR,2,2.7,150,0,0
1973,5,AR,2,2.0,100,0,0
1973,5,AR,2,4.7,100,2,0
1973,5,IA,0,0.5,60,0,0
1973,5,IA,0,0.5,50,0,0
1973,5,IL,1,2.3,300,0,0
1973,5,IL,1,0.1,10,3,0
1973,5,IL,1,0.1,10,1,0
1973,5,IL,1,0.1,10,0,0
1973,5,IL,2,0.1,10,0,0
1973,5,IN,1,2.5,20,0,0
1973,5,LA,2,0.5,27,2,0
1973,5,MO,0,1.0,50,0,0
1973,5,MO,0,0.3,27,0,0
1973,5,MO,1,5.0,50,0,0
1973,5,MO,1,1.0,50,0,0
1973,5,MO,1,1.0,50,0,0
1973,5,MO,2,0.5,20,0,0
1973,5,MO,2,7.4,100,1,0
1973,5,MO,2,14.6,100,0,0
1973,5,MO,2,0.5,50,0,0
1973,5,MO,2,0.3,27,0,0
1973,5,MO,3,36.0,100,7,0
1973,5,AL,1,0.1,10,2,0
1973,5,AL,2,2.0,500,0,0
1973,5,AL,2,29.1,900,12,2
1973,5,IL,1,0.1,10,0,0
1973,5,MS,1,0.5,300,0,0
1973,5,OH,0,0.3,27,0,0
1973,5,OH,2,17.3,67,0,0
1973,5,MN,0,1.0,30,0,0
1973,5,MN,1,0.2,50,11,1
1973,5,WI,1,2.3,50,0,0
1973,5,IN,1,1.0,30,0,0
1973,5,IN,1,0.1,20,0,0
1973,5,IN,1,1.0,80,0,0
1973,5,KY,1,0.1,10,0,0
1973,5,KY,2,2.7,10,5,0
1973,5,OH,2,58.2,267,14,0
1973,5,OH,2,40.4,667,8,0
1973,5,OH,2,6.2,17,1,0
1973,5,OH,3,89.6,300,8,0
1973,5,OH,3,50.1,27,100,6
1973,5,PA,1,1.6,67,0,0
1973,5,PA,1,2.0,10,3,0
1973,5,TN,1,0.1,10,0,0
1973,5,TN,1,0.1,10,0,0
1973,5,TN,1,0.1,10,0,0
1973,5,GA,1,0.1,50,0,0
1973,5,KS,2,0.1,300,0,0
1973,5,MS,1,0.1,10,2,0
1973,5,NC,1,0.1,10,0,0
1973,5,NH,2,0.5,150,0,0
1973,5,SC,1,0.2,27,0,0
1973,5,TN,1,0.1,10,0,0
1973,5,TN,1,0.5,100,0,0
1973,5,TX,1,2.0,440,0,0
1973,5,TX,1,2.0,20,0,0
1973,5,TX,2,8.4,200,0,0
1973,5,TX,2,1.0,120,0,0
1973,5,TX,0,0.3,20,0,0
1973,5,TX,1,2.3,27,0,0
1973,5,NC,1,0.1,10,0,0
1973,5,OK,1,8.7,33,0,0
1973,5,AL,2,2.0,500,10,0
1973,5,AL,2,23.5,900,9,0
1973,5,AL,4,5.4,400,19,0
1973,5,IN,1,18.4,20,0,0
1973,5,OH,1,1.0,77,0,0
1973,5,TN,1,0.1,10,0,0
1973,5,TN,1,3.6,10,0,0
1973,5,MT,0,0.1,17,0,0
1973,5,NC,2,2.7,10,2,0
1973,5,VA,0,0.1,10,0,0
1973,5,KS,0,0.1,20,0,0
1973,5,MO,1,0.5,50,0,0
1973,5,OK,1,3.6,100,0,0
1973,5,TN,1,0.3,100,0,0
1973,5,TN,1,0.1,10,0,0
1973,5,TX,1,0.3,20,0,0
1973,5,TX,1,1.0,17,0,0
1973,5,TX,2,2.0,10,0,0
1973,5,AL,1,1.0,400,4,0
1973,5,MS,1,0.1,10,0,0
1973,5,MS,1,0.1,10,0,0
1973,5,NC,1,1.0,10,0,0
1973,5,NC,1,0.1,10,2,0
1973,5,OK,1,5.9,100,0,0
1973,5,SD,1,6.0,100,0,0
1973,5,TN,1,1.0,100,0,0
1973,5,TN,2,9.5,100,0,0
1973,5,TX,2,3.3,150,0,0
1973,5,LA,0,0.1,27,0,0
1973,5,MS,1,0.1,10,0,0
1973,5,NC,1,0.1,10,0,0
1973,5,NC,1,0.1,10,0,0
1973,5,OK,0,0.4,33,0,0
1973,5,OK,4,13.3,300,4,2
1973,5,SC,1,0.5,30,0,0
1973,5,SC,1,27.8,33,0,0
1973,5,SC,2,2.0,67,2,0
1973,5,TX,2,2.5,250,0,0
1973,5,AL,1,0.1,10,0,0
1973,5,AL,1,1.0,400,0,0
1973,5,FL,0,0.2,20,1,0
1973,5,FL,0,0.2,20,0,0
1973,5,KY,1,0.1,10,2,0
1973,5,MI,1,0.3,17,0,0
1973,5,MI,2,0.1,10,0,0
1973,5,OH,1,0.1,67,0,0
1973,5,OH,1,0.1,100,0,0
1973,5,OH,1,0.1,133,0,0
1973,5,OH,2,0.1,133,0,0
1973,5,AR,0,0.5,100,0,0
1973,5,AR,1,1.0,100,23,0
1973,5,AR,2,5.6,100,0,0
1973,5,AR,2,2.0,200,2,0
1973,5,AR,4,54.8,300,289,3
1973,5,FL,1,0.5,20,7,0
1973,5,FL,2,105.4,20,4,1
1973,5,KS,1,1.0,200,0,0
1973,5,KS,1,3.8,100,0,3
1973,5,KS,3,4.3,400,1,0
1973,5,MO,0,0.1,10,0,0
1973,5,MO,1,5.0,50,0,0
1973,5,MO,1,2.0,50,0,0
1973,5,MO,1,1.0,50,0,0
1973,5,MO,1,3.0,210,0,0
1973,5,MO,2,3.0,50,1,0
1973,5,MO,2,1.0,100,0,0
1973,5,MO,2,3.0,200,0,0
1973,5,MS,2,0.1,10,4,0
1973,5,NE,0,0.1,10,0,0
1973,5,NE,0,0.1,10,0,0
1973,5,NE,0,0.1,10,0,0
1973,5,OK,1,10.5,60,0,0
1973,5,OK,1,15.5,80,0,0
1973,5,OK,2,2.0,33,0,0
1973,5,OK,2,5.7,200,0,0
1973,5,OK,2,1.5,33,0,0
1973,5,OK,3,0.3,100,3,0
1973,5,OK,3,18.7,250,6,0
1973,5,OK,4,3.6,500,25,5
1973,5,TX,2,14.7,10,4,0
1973,5,TX,2,6.2,167,3,0
1973,5,AL,2,31.5,500,3,0
1973,5,AL,2,4.3,500,4,0
1973,5,AL,2,1.0,500,3,0
1973,5,AL,2,8.4,500,0,0
1973,5,AL,3,41.6,800,44,1
1973,5,AL,4,139.1,800,199,7
1973,5,GA,1,0.1,50,0,0
1973,5,GA,1,0.1,50,0,0
1973,5,GA,2,0.8,100,0,0
1973,5,GA,3,0.5,100,0,0
1973,5,HI,0,0.1,10,0,0
1973,5,IN,2,77.9,50,0,0
1973,5,IN,2,30.0,50,0,0
1973,5,IN,2,34.3,50,0,0
1973,5,MI,0,0.1,13,0,0
1973,5,MI,1,0.2,133,0,0
1973,5,MO,1,0.5,30,0,0
1973,5,MS,1,5.4,100,0,0
1973,5,MS,1,2.0,10,0,0
1973,5,MS,1,0.1,10,0,0
1973,5,MS,1,0.5,150,0,0
1973,5,MS,2,3.0,440,1,0
1973,5,MS,2,0.1,10,1,0
1973,5,MS,2,0.1,10,1,0
1973,5,MS,2,0.1,10,3,0
1973,5,MS,2,0.1,10,0,0
1973,5,MS,3,15.0,400,35,1
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,1,0.1,10,1,0
1973,5,NC,1,31.3,300,0,0
1973,5,NC,1,10.4,100,0,0
1973,5,NC,1,32.3,10,3,0
1973,5,SC,2,22.5,200,1,0
1973,5,SC,2,11.8,100,7,0
1973,5,SC,2,23.6,150,0,0
1973,5,SC,2,1.0,100,0,0
1973,5,SC,3,60.2,150,40,0
1973,5,TN,1,0.1,10,0,0
1973,5,TN,2,2.0,100,0,0
1973,5,TN,2,0.1,10,0,0
1973,5,GA,1,1.0,40,0,0
1973,5,GA,3,18.7,200,65,1
1973,5,IN,1,0.1,30,0,0
1973,5,IN,1,0.1,20,0,0
1973,5,IN,1,2.0,20,0,0
1973,5,NC,0,0.1,10,2,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,1.0,10,0,0
1973,5,NC,1,6.4,10,2,0
1973,5,NC,1,0.1,50,1,0
1973,5,NC,1,4.0,10,0,0
1973,5,NC,1,24.1,10,0,0
1973,5,NC,1,0.1,10,1,0
1973,5,NC,2,9.6,100,0,0
1973,5,NJ,3,0.4,50,0,0
1973,5,NJ,3,0.4,50,12,0
1973,5,PA,1,1.9,100,0,0
1973,5,SC,1,0.5,90,0,0
1973,5,SC,2,2.0,100,0,0
1973,5,VA,1,0.1,10,0,0
1973,5,FL,0,2.0,20,0,0
1973,5,GA,1,0.1,100,0,0
1973,5,IN,0,17.5,20,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,0,12.9,10,0,0
1973,5,NC,0,0.1,10,0,0
1973,5,NC,1,0.1,10,0,0
1973,5,NC,1,17.9,10,0,0
1973,5,SC,1,6.8,30,0,0
1973,5,OH,2,2.0,17,1,0
1973,5,FL,0,0.2,20,3,0
1973,6,MI,1,12.8,30,0,0
1973,6,TX,0,0.5,10,0,0
1973,6,AR,1,0.2,33,0,0
1973,6,FL,0,0.2,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,IL,1,3.0,10,0,0
1973,6,IL,2,0.1,10,0,0
1973,6,KY,1,0.5,10,0,0
1973,6,MN,0,3.0,100,0,0
1973,6,MO,1,0.1,10,0,0
1973,6,MO,1,1.0,100,0,0
1973,6,NE,1,0.1,10,0,0
1973,6,OK,1,0.5,100,0,0
1973,6,OK,1,0.5,100,0,0
1973,6,OK,2,3.6,100,2,0
1973,6,SD,1,0.9,17,0,0
1973,6,WI,1,1.0,50,0,0
1973,6,IN,1,0.3,40,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,IN,1,1.0,20,1,0
1973,6,IN,1,0.1,10,0,0
1973,6,MI,0,0.2,10,0,0
1973,6,MI,0,0.3,10,1,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MO,2,0.1,50,0,0
1973,6,OH,1,0.5,10,0,0
1973,6,OH,3,12.9,100,1,0
1973,6,OK,1,0.1,23,0,0
1973,6,TX,1,0.1,10,0,0
1973,6,TX,2,6.8,100,0,0
1973,6,TX,2,0.1,10,0,0
1973,6,TX,2,0.1,10,0,0
1973,6,TX,3,0.1,33,3,0
1973,6,WI,1,4.5,100,0,0
1973,6,IA,1,1.0,100,0,0
1973,6,IA,2,1.3,250,0,0
1973,6,IA,2,1.0,100,0,0
1973,6,IL,1,0.2,10,0,0
1973,6,IL,2,0.1,10,0,0
1973,6,IL,2,0.1,10,0,0
1973,6,IN,0,0.1,20,0,0
1973,6,IN,1,17.6,80,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,KS,2,5.9,300,0,0
1973,6,KS,2,2.0,200,0,0
1973,6,MO,0,0.1,10,0,0
1973,6,MO,1,0.5,200,0,0
1973,6,MO,1,0.1,10,0,0
1973,6,MO,1,0.1,10,0,0
1973,6,MO,2,0.3,100,1,0
1973,6,OK,0,0.4,17,0,0
1973,6,OK,0,0.5,17,0,0
1973,6,OK,1,5.9,100,0,0
1973,6,OK,1,2.0,50,0,0
1973,6,OK,1,1.5,50,0,0
1973,6,OK,1,0.2,17,0,0
1973,6,OK,1,0.5,17,1,0
1973,6,OK,2,12.4,100,0,0
1973,6,OK,2,1.5,33,0,0
1973,6,TX,2,26.4,40,0,0
1973,6,GA,1,0.3,50,0,0
1973,6,TX,1,1.9,50,0,0
1973,6,WV,0,0.1,10,0,0
1973,6,LA,0,0.1,10,0,0
1973,6,WI,1,2.0,100,0,0
1973,6,NH,0,0.1,10,0,0
1973,6,TX,1,0.1,10,0,0
1973,6,TX,1,7.2,50,0,0
1973,6,VT,1,0.1,10,0,0
1973,6,CT,2,1.5,23,0,0
1973,6,IL,1,5.2,10,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,IN,1,0.1,30,0,0
1973,6,IN,1,0.1,10,0,0
1973,6,IN,1,4.6,50,0,0
1973,6,ME,1,1.0,100,0,0
1973,6,MI,0,0.1,40,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,TX,0,0.1,10,0,0
1973,6,TX,1,2.7,10,0,0
1973,6,TX,1,7.1,10,0,0
1973,6,NC,0,0.1,10,0,0
1973,6,TX,0,0.1,10,0,0
1973,6,TX,0,4.5,10,0,0
1973,6,TX,0,0.1,10,0,0
1973,6,TX,1,0.1,10,0,0
1973,6,TX,1,7.8,10,0,0
1973,6,TX,1,7.8,10,0,0
1973,6,FL,0,0.2,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,ND,1,0.1,10,0,0
1973,6,ND,3,0.1,10,0,0
1973,6,SD,0,0.1,10,0,0
1973,6,SD,1,1.0,13,0,0
1973,6,IA,0,1.0,50,0,0
1973,6,IA,0,0.5,100,0,0
1973,6,IA,1,0.5,50,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,IN,1,1.0,50,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,MD,1,0.1,10,0,0
1973,6,MD,2,0.1,10,4,0
1973,6,MI,1,2.5,50,0,0
1973,6,MN,0,20.1,30,0,0
1973,6,MN,1,5.2,60,0,0
1973,6,MO,2,6.0,10,14,0
1973,6,ND,1,0.1,10,0,0
1973,6,ND,1,0.1,10,0,0
1973,6,ND,3,0.1,10,0,0
1973,6,OK,1,30.9,100,2,0
1973,6,OK,1,0.1,40,0,0
1973,6,VA,0,0.1,10,0,0
1973,6,AL,1,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IN,2,0.3,50,0,0
1973,6,NC,1,0.1,10,2,0
1973,6,SD,1,0.1,10,0,0
1973,6,IA,2,1.0,300,5,0
1973,6,IA,2,2.0,400,10,2
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,0,0.1,10,0,0
1973,6,IL,1,0.1,10,0,0
1973,6,MN,0,1.5,50,0,0
1973,6,MN,1,3.6,60,0,0
1973,6,NE,2,16.2,10,0,0
1973,6,OK,0,0.2,13,29,0
1973,6,OK,1,0.5,40,0,0
1973,6,OK,1,3.8,50,1,0
1973,6,OK,2,0.5,83,0,0
1973,6,OK,2,0.5,100,0,0
1973,6,OK,2,0.5,67,0,0
1973,6,OK,3,2.5,40,0,0
1973,6,OK,3,16.8,133,0,0
1973,6,OK,3,3.3,50,29,0
1973,6,WI,1,2.0,200,0,0
1973,6,IN,2,4.1,50,0,0
1973,6,MO,1,1.0,300,1,0
1973,6,OH,0,0.3,100,1,0
1973,6,OH,0,0.5,10,0,0
1973,6,TX,2,0.3,500,0,0
1973,6,IN,1,0.1,30,0,0
1973,6,KY,1,1.0,10,0,0
1973,6,KY,1,0.6,10,0,0
1973,6,LA,0,0.2,23,0,0
1973,6,TX,0,0.1,10,0,0
1973,6,TX,1,0.2,33,0,0
1973,6,ME,0,0.1,10,0,0
1973,6,VT,1,0.1,27,0,0
1973,6,FL,0,0.2,10,0,0
1973,6,IN,1,0.1,30,0,0
1973,6,IN,1,0.1,20,0,0
1973,6,SD,2,0.1,10,1,1
1973,6,MN,0,0.8,100,0,0
1973,6,MN,3,10.0,200,2,0
1973,6,SD,1,0.1,10,1,0
1973,6,IN,1,1.0,30,0,0
1973,6,IN,1,3.8,50,0,0
1973,6,IN,1,2.0,50,0,0
1973,6,IN,1,0.1,30,0,0
1973,6,IN,1,4.6,80,0,0
1973,6,IN,1,12.4,80,0,0
1973,6,IN,1,0.1,30,0,0
1973,6,IN,1,1.0,30,0,0
1973,6,IN,1,0.1,50,0,0
1973,6,IN,2,12.4,50,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,17,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,2,0.2,60,0,0
1973,6,MI,2,0.7,67,2,0
1973,6,MI,2,0.1,10,0,0
1973,6,OH,0,0.3,33,0,0
1973,6,OH,0,0.3,13,0,0
1973,6,OH,0,0.2,17,0,0
1973,6,OH,0,0.5,33,0,0
1973,6,OH,0,0.2,10,0,0
1973,6,OH,1,2.0,33,1,0
1973,6,OH,1,0.5,17,0,0
1973,6,TX,0,0.1,10,0,0
1973,6,WI,1,24.0,50,2,0
1973,6,IN,1,15.2,100,0,0
1973,6,KY,1,0.9,10,0,0
1973,6,KY,1,0.8,10,0,0
1973,6,KY,1,0.8,10,2,0
1973,6,CT,1,0.2,23,1,0
1973,6,DE,0,0.1,10,0,0
1973,6,KS,2,7.2,60,0,0
1973,6,MD,1,3.6,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,MI,0,0.1,10,0,0
1973,6,OH,0,0.1,100,0,0
1973,6,OH,0,0.1,33,0,0
1973,6,OH,0,0.3,167,0,0
1973,6,OH,0,0.2,167,0,0
1973,6,PA,0,0.1,10,0,0
1973,6,PA,1,0.1,10,0,0
1973,6,PA,1,0.1,10,0,0
1973,6,CT,1,1.3,77,0,0
1973,6,KY,3,0.5,100,2,0
1973,6,NJ,1,0.5,23,0,0
1973,6,NJ,1,1.5,33,0,0
1973,6,PA,1,0.1,10,0,0
1973,6,PA,2,1.9,100,0,0
1973,6,PA,2,1.9,63,0,0
1973,6,TX,1,4.7,50,0,0
